ID,Target Pressure (bar)
1663,0.409264764
1664,0.006489265
1665,0.019046133
1666,0.546726739
1667,0.064403206
1668,0.089817537
1669,0.636362853
1670,0.758044074
1671,0.574462357
1672,0.99095334
1673,0.757315609
1674,0.820751548
1675,0.502857408
1676,0.230006175
1677,0.356091198
1678,0.662285224
1679,0.889731257
1680,0.171745275
1681,0.957433619
1682,0.849157276
1683,0.405445295
1684,0.602534742
1685,0.295819475
1686,0.778619399
1687,0.702094676
1688,0.843785541
1689,0.324414349
1690,0.772700566
1691,0.570916101
1692,0.988951118
1693,0.037413117
1694,0.547231849
1695,0.086310625
1696,0.599792139
1697,0.480616895
1698,0.540380026
1699,0.180421337
1700,0.139404406
1701,0.865333159
1702,0.107520627
1703,0.324928063
1704,0.848027155
1705,0.157885964
1706,0.261537409
1707,0.513733804
1708,0.721852562
1709,0.175147222
1710,0.940842078
1711,0.476516834
1712,0.61828351
1713,0.234536897
1714,0.157674904
1715,0.736213355
1716,0.182001051
1717,0.470322639
1718,0.707999319
1719,0.862446468
1720,0.719594795
1721,0.473936954
1722,0.01065858
1723,0.6791991
1724,0.669719832
1725,0.866829268
1726,0.632756183
1727,0.226245216
1728,0.256501939
1729,0.926341995
1730,0.338812163
1731,0.465330254
1732,0.480042098
1733,0.045019058
1734,0.59614749
1735,0.214653411
1736,0.04250933
1737,0.322172405
1738,0.547341059
1739,0.753018033
1740,0.13972963
1741,0.846463613
1742,0.297717334
1743,0.645943388
1744,0.993321769
1745,0.048974918
1746,0.003185612
1747,0.099839398
1748,0.375426278
1749,0.995590797
1750,0.109138536
1751,0.807516195
1752,0.012538875
1753,0.075244263
1754,0.365424037
1755,0.286686277
1756,0.672303486
1757,0.378426103
1758,0.217580836
1759,0.066709158
1760,0.097663886
1761,0.047997576
1762,0.354658247
1763,0.771901442
1764,0.129095691
1765,0.629420473
1766,0.159541313
1767,0.359442515
1768,0.945418616
1769,0.767966711
1770,0.395158951
1771,0.614711884
1772,0.515653712
1773,0.395214962
1774,0.133500154
1775,0.652134775
1776,0.067226371
1777,0.133648899
1778,0.020883436
1779,0.268064035
1780,0.256273965
1781,0.104555387
1782,0.430763267
1783,0.863832418
1784,0.523687575
1785,0.80566462
1786,0.741913328
1787,0.471716099
1788,0.664783329
1789,0.847850743
1790,0.588915819
1791,0.621961898
1792,0.060318588
1793,0.839657587
1794,0.265919423
1795,0.633599797
1796,0.438343268
1797,0.280357461
1798,0.850832386
1799,0.022048237
1800,0.864387852
1801,0.883448226
1802,0.607957205
1803,0.512819265
1804,0.401277626
1805,0.194396049
1806,0.592095347
1807,0.790636143
1808,0.568301653
1809,0.979567468
1810,0.170176547
1811,0.271067999
1812,0.520651368
1813,0.611963168
1814,0.993881769
1815,0.991269337
1816,0.729387411
1817,0.106543595
1818,0.690997284
1819,0.903902268
1820,0.523364582
1821,0.977658618
1822,0.121118168
1823,0.060964763
1824,0.305035341
1825,0.913697016
1826,0.732639364
1827,0.361080057
1828,0.425517276
1829,0.210506336
1830,0.992701894
1831,0.372726858
1832,0.569333076
1833,0.558054675
1834,0.74546693
1835,0.377773261
1836,0.213380814
1837,0.294733936
1838,0.249906783
1839,0.283002767
1840,0.852564086
1841,0.588735923
1842,0.290468864
1843,0.483779815
1844,0.227353576
1845,0.56742965
1846,0.065443776
1847,0.338143078
1848,0.041547347
1849,0.739691223
1850,0.559911685
1851,0.352632628
1852,0.387157667
1853,0.322989016
1854,0.622036743
1855,0.437720628
1856,0.126238352
1857,0.915347011
1858,0.784827334
1859,0.857588931
1860,0.649893045
1861,0.218089172
1862,0.82069211
1863,0.722964158
1864,0.336828537
1865,0.933930166
1866,0.841117786
1867,0.881103602
1868,0.934820302
1869,0.783745983
1870,0.458706245
1871,0.33648111
1872,0.591425873
1873,0.355282476
1874,0.106010538
1875,0.225911145
1876,0.073503724
1877,0.252379793
1878,0.155583872
1879,0.584907134
1880,0.83647754
1881,0.71722921
1882,0.875515902
1883,0.142682901
1884,0.010842574
1885,0.925738087
1886,0.137800429
1887,0.80906119
1888,0.253540542
1889,0.64233817
1890,0.278010611
1891,0.851682901
1892,0.295742731
1893,0.025390207
1894,0.099606826
1895,0.478531374
1896,0.438022559
1897,0.188485284
1898,0.14836585
1899,0.765387557
1900,0.686717409
1901,0.751403191
1902,0.172722326
1903,0.545381484
1904,0.324632019
1905,0.21551772
1906,0.845383219
1907,0.914102339
1908,0.154090735
1909,0.129445245
1910,0.151155413
1911,0.527109031
1912,0.496181992
1913,0.10285384
1914,0.957873649
1915,0.797296143
1916,0.398684008
1917,0.151378355
1918,0.184426551
1919,0.651199008
1920,0.575370729
1921,0.071621366
1922,0.431857675
1923,0.561774001
1924,0.803302134
1925,0.734929651
1926,0.716200727
1927,0.605606778
1928,0.62923855
1929,0.420975312
1930,0.830193298
1931,0.878795135
1932,0.081081372
1933,0.565889878
1934,0.808433072
1935,0.573034274
1936,0.798422543
1937,0.298869988
1938,0.724602328
1939,0.200037683
1940,0.765357026
1941,0.564452544
1942,0.094427355
1943,0.031054338
1944,0.260419175
1945,0.627744394
1946,0.145299796
1947,0.327592674
1948,0.44730549
1949,0.48946711
1950,0.385389885
1951,0.477560703
1952,0.428858048
1953,0.069104364
1954,0.238795771
1955,0.286764326
1956,0.438185119
1957,0.162149664
1958,0.465752232
1959,0.081242643
1960,0.577774671
1961,0.71233372
1962,0.371438632
1963,0.122996934
1964,0.466185365
1965,0.768488945
1966,0.485649084
1967,0.354949848
1968,0.270414113
1969,0.291195459
1970,0.100438807
1971,0.086050468
1972,0.911190961
1973,0.852434609
1974,0.432204493
1975,0.721128297
1976,0.29731086
1977,0.646073098
1978,0.800565346
1979,0.673343497
1980,0.577469152
1981,0.887950153
1982,0.631076591
1983,0.879550479
1984,0.533036807
1985,0.734013344
1986,0.382986593
1987,0.589941193
1988,0.887320386
1989,0.263428272
1990,0.848337368
1991,0.571776428
1992,0.750343174
1993,0.600998266
1994,0.054141139
1995,0.480761251
1996,0.771901327
1997,0.599092146
1998,0.569950871
1999,0.691874603
2000,0.666191339
2001,0.409803754
2002,0.91992975
2003,0.81405409
2004,0.926383398
2005,0.710439605
2006,0.416713107
2007,0.90728033
2008,0.356684299
2009,0.093408198
2010,0.865217972
2011,0.7324111
2012,0.005506621
2013,0.976290548
2014,0.92196486
2015,0.395145101
2016,0.126987034
2017,0.880181576
2018,0.385745204
2019,0.66349385
2020,0.138436914
2021,0.113064713
2022,0.702693486
2023,0.915664036
2024,0.934607871
2025,0.197170727
2026,0.6824089
2027,0.043080223
2028,0.221229222
2029,0.444997228
2030,0.774088704
2031,0.959896821
2032,0.416555825
2033,0.677712361
2034,0.39452214
2035,0.628495797
2036,0.949632645
2037,0.595810296
2038,0.845256629
2039,0.329933983
2040,0.134123923
2041,0.190237441
2042,0.996743203
2043,0.746891013
2044,0.958648895
2045,0.218802351
2046,0.658233334
2047,0.968960076
2048,0.748087613
2049,0.193818566
2050,0.14354732
2051,0.30910052
2052,0.581863879
2053,0.929007623
2054,0.665962498
2055,0.822653061
2056,0.109611388
2057,0.528081005
2058,0.321281183
2059,0.496159744
2060,0.336952455
2061,0.512936898
2062,0.568258537
2063,0.510221643
2064,0.032690051
2065,0.468835057
2066,0.499226476
2067,0.922634893
2068,0.659657228
2069,0.807741673
2070,0.661593215
2071,0.423090221
2072,0.327208238
2073,0.351686703
2074,0.928905515
2075,0.865044401
2076,0.404392261
2077,0.107929679
2078,0.482964046
2079,0.285436514
2080,0.10925897
2081,0.358101159
2082,0.652428729
2083,0.715264823
2084,0.367522378
2085,0.821796259
2086,0.826786588
2087,0.178065921
2088,0.417582867
2089,0.495067402
2090,0.75793681
2091,0.531514293
2092,0.906763464
2093,0.869661405
2094,0.92480333
2095,0.556399093
2096,0.163317822
2097,0.827150907
2098,0.168929108
2099,0.256610301
2100,0.321687058
2101,0.610417129
2102,0.683713542
2103,0.738642638
2104,0.330396659
2105,0.731825135
2106,0.691210474
2107,0.240669017
2108,0.019514324
2109,0.651822254
2110,0.458664101
2111,0.248894698
2112,0.965672368
2113,0.678343293
2114,0.222179432
2115,0.090480555
2116,0.956482911
2117,0.765863457
2118,0.515819024
2119,0.972484885
2120,0.178186052
2121,0.388082178
2122,0.598072466
2123,0.573703314
2124,0.232206621
2125,0.61637519
2126,0.906937972
2127,0.239941066
2128,0.498220311
2129,0.014727582
2130,0.92156138
2131,0.996747503
2132,0.983234375
2133,0.578500127
2134,0.443229347
2135,0.305396651
2136,0.054052872
2137,0.95080834
2138,0.479173222
2139,0.953644173
2140,0.623688298
2141,0.043338589
2142,0.285403237
2143,0.682563758
2144,0.847208117
2145,0.570484141
2146,0.477080737
2147,0.634990165
2148,0.04038094
2149,0.363587751
2150,0.219699739
2151,0.443271535
2152,0.096307032
2153,0.308428246
2154,0.613765196
2155,0.325628075
2156,0.113491329
2157,0.687139961
2158,0.9106413
2159,0.873168379
2160,0.234475633
2161,0.931529835
2162,0.944672821
2163,0.462762286
2164,0.074814323
2165,0.449857223
2166,0.098976271
2167,0.671852191
2168,0.882003646
2169,0.837809352
2170,0.687564079
2171,0.882311106
2172,0.745721032
2173,0.797038842
2174,0.903585412
2175,0.333723338
2176,0.374357934
2177,0.233583888
2178,0.365673555
2179,0.31431856
2180,0.314775454
2181,0.649509456
2182,0.371657266
2183,0.053695579
2184,0.674278928
2185,0.522121503
2186,0.305931671
2187,0.827290592
2188,0.84063906
2189,0.637230293
2190,0.695456329
2191,0.595654182
2192,0.482381598
2193,0.92418435
2194,0.829799439
2195,0.588047478
2196,0.606355089
2197,0.345568823
2198,0.674959103
2199,0.847126982
2200,0.789414723
2201,0.880424505
2202,0.657198462
2203,0.683005549
2204,0.167767097
2205,0.006887835
2206,0.768143145
2207,0.491454142
2208,0.604672135
2209,0.891348824
2210,0.329828957
2211,0.00134795
2212,0.24734255
2213,0.985900376
2214,0.796032786
2215,0.015886655
2216,0.802079472
2217,0.06189341
2218,0.379977643
2219,0.260292421
2220,0.214690544
2221,0.550728881
2222,0.191944011
2223,0.081183486
2224,0.520037247
2225,0.535457562
2226,0.247719388
2227,0.295661489
2228,0.290798082
2229,0.871887546
2230,0.53734138
2231,0.731903065
2232,0.130147432
2233,0.568782636
2234,0.718013251
2235,0.656255365
2236,0.804750118
2237,0.268063889
2238,0.195774572
2239,0.93619528
2240,0.592483089
2241,0.148117891
2242,0.089016162
2243,0.383833929
2244,0.760176209
2245,0.501180894
2246,0.774050471
2247,0.533678658
2248,0.19912077
2249,0.265294001
2250,0.309206803
2251,0.318390829
2252,0.648463584
2253,0.865971186
2254,0.157841861
2255,0.100867854
2256,0.293885831
2257,0.599898636
2258,0.960485691
2259,0.761455247
2260,0.856611029
2261,0.795998631
2262,0.304650847
2263,0.301411518
2264,0.73596193
2265,0.689807967
2266,0.907705852
2267,0.132407678
2268,0.018804662
2269,0.070848002
2270,0.644170101
2271,0.356087913
2272,0.347740843
2273,0.626934628
2274,0.784269628
2275,0.69571957
2276,0.671725339
2277,0.744310771
2278,0.600957812
2279,0.822860788
2280,0.968908339
2281,0.163692205
2282,0.873290927
2283,0.078660738
2284,0.934621979
2285,0.491807536
2286,0.162355336
2287,0.040097821
2288,0.530248529
2289,0.913643448
2290,0.18603252
2291,0.059521881
2292,0.973144591
2293,0.170543304
2294,0.533045767
2295,0.966872893
2296,0.593168505
2297,0.962761361
2298,0.65703722
2299,0.859761782
2300,0.964897811
2301,0.877957794
2302,0.904502292
2303,0.980923579
2304,0.541837195
2305,0.205910706
2306,0.052288592
2307,0.701818116
2308,0.630259268
2309,0.09754867
2310,0.032627979
2311,0.244356549
2312,0.602297596
2313,0.222564827
2314,0.031470255
2315,0.608869401
2316,0.480842747
2317,0.497062335
2318,0.423015566
2319,0.653567657
2320,0.030569917
2321,0.471221257
2322,0.296267471
2323,0.710999574
2324,0.206930513
2325,0.743883358
2326,0.418500296
2327,0.343122251
2328,0.465254016
2329,0.270923922
2330,0.013064003
2331,0.233501643
2332,0.109487492
2333,0.010420322
2334,0.127675726
2335,0.918486659
2336,0.927278349
2337,0.832188084
2338,0.92249129
2339,0.073503694
2340,0.467548441
2341,0.030346958
2342,0.428469548
2343,0.160089557
2344,0.340966108
2345,0.003934445
2346,0.539498971
2347,0.268186396
2348,0.149075489
2349,0.343153659
2350,0.702045379
2351,0.488100016
2352,0.039862108
2353,0.58128617
2354,0.640491209
2355,0.379332451
2356,0.692221673
2357,0.043923027
2358,0.595142275
2359,0.012675751
2360,0.22274918
2361,0.637865224
2362,0.290691747
2363,0.872755637
2364,0.334594842
2365,0.525751894
2366,0.124204836
2367,0.227815286
2368,0.32673028
2369,0.111395805
2370,0.984229202
2371,0.297290737
2372,0.817163676
2373,0.941062103
2374,0.318129033
2375,0.268675617
2376,0.327044895
2377,0.850116042
2378,0.736266318
2379,0.207606636
2380,0.700382052
2381,0.450079741
2382,0.114799509
2383,0.4047014
2384,0.485637226
2385,0.314258354
2386,0.436210288
2387,0.062875714
2388,0.823345729
2389,0.604084954
2390,0.473992531
2391,0.889911589
2392,0.30779321
2393,0.078533205
2394,0.846679304
2395,0.233789098
2396,0.205554549
2397,0.993748806
2398,0.641578491
2399,0.669758353
2400,0.651145017
2401,0.349881607
2402,0.397565877
2403,0.751391771
2404,0.255343275
2405,0.068733183
2406,0.763550797
2407,0.914110528
2408,0.476210439
2409,0.496192181
2410,0.831253572
2411,0.133187262
2412,0.343309832
2413,0.748649384
2414,0.54033036
2415,0.007159023
2416,0.503177568
2417,0.655583209
2418,0.912510152
2419,0.098395947
2420,0.004753964
2421,0.872792794
2422,0.755521243
2423,0.210257763
2424,0.563155223
2425,0.038038049
2426,0.058469615
2427,0.353774774
2428,0.166408683
2429,0.13539217
2430,0.397223143
2431,0.179573921
2432,0.350412313
2433,0.537075122
2434,0.068413359
2435,0.014203512
2436,0.447492436
2437,0.614588882
2438,0.543674669
2439,0.541535862
2440,0.874284698
2441,0.822743916
2442,0.266998242
2443,0.016349834
2444,0.27418417
2445,0.909401707
2446,0.994549753
2447,0.495905716
2448,0.131628726
2449,0.584900292
2450,0.447468767
2451,0.63269261
2452,0.077850111
2453,0.918216463
2454,0.697257026
2455,0.266205131
2456,0.012059875
2457,0.037141988
2458,0.674790291
2459,0.360940494
2460,0.755355192
2461,0.494708086
2462,0.664180847
2463,0.216574526
2464,0.554825038
2465,0.184906146
2466,0.026010155
2467,0.033901091
2468,0.099831909
2469,0.861971935
2470,0.471885633
2471,0.086105353
2472,0.204539676
2473,0.49174966
2474,0.467286232
2475,0.25717024
2476,0.726627033
2477,0.875313205
2478,0.281319196
2479,0.272989008
2480,0.983828573
2481,0.657736486
2482,0.045589318
2483,0.098273876
2484,0.576567511
2485,0.375289375
2486,0.116509236
2487,0.693225141
2488,0.012296799
2489,0.976722285
2490,0.195729634
2491,0.708604506
2492,0.960483885
2493,0.070400783
2494,0.439135496
2495,0.859515685
2496,0.829804984
2497,0.105297908
2498,0.663974485
2499,0.427510287
2500,0.852030731
2501,0.645106171
2502,0.747457644
2503,0.428688458
2504,0.877419607
2505,0.08912753
2506,0.503233825
2507,0.681662484
2508,0.113233675
2509,0.199958599
2510,0.27361968
2511,0.038016448
2512,0.225574558
2513,0.169142787
2514,0.956781506
2515,0.410706285
2516,0.962225631
2517,0.266765812
2518,0.717062053
2519,0.032392043
2520,0.56327429
2521,0.059257093
2522,0.042462945
2523,0.89217396
2524,0.691709321
2525,0.706441797
2526,0.293766318
2527,0.376037768
2528,0.817562962
2529,0.77664743
2530,0.731126904
2531,0.79011409
2532,0.695262325
2533,0.753048202
2534,0.325124978
2535,0.786721509
2536,0.416452981
2537,0.334844015
2538,0.662713495
2539,0.829280617
2540,0.454440978
2541,0.345705705
2542,0.459529311
2543,0.831744788
2544,0.780320133
2545,0.90755666
2546,0.929300403
2547,0.110093745
2548,0.626907405
2549,0.19756937
2550,0.790395136
2551,0.87133302
2552,0.462495207
2553,0.618540445
2554,0.35215113
2555,0.950402179
2556,0.412570766
2557,0.588218113
2558,0.66763146
2559,0.740814322
2560,0.609367962
2561,0.537781863
2562,0.391784608
2563,0.435769917
2564,0.306316531
2565,0.986038491
2566,0.946628373
2567,0.675423057
2568,0.078966581
2569,0.510122363
2570,0.888779683
2571,0.824741865
2572,0.09529987
2573,0.405452104
2574,0.630732655
2575,0.697361446
2576,0.868940522
2577,0.00056187
2578,0.336787492
2579,0.213483982
2580,0.991572459
2581,0.197113748
2582,0.341846874
2583,0.544497514
2584,0.651053056
2585,0.246574789
2586,0.631167798
2587,0.584642865
2588,0.931472671
2589,0.583608441
2590,0.854746143
2591,0.161957754
2592,0.795502888
2593,0.298687852
2594,0.99016852
2595,0.38842792
2596,0.751222941
2597,0.983301506
2598,0.533959611
2599,0.103451104
2600,0.967263968
2601,0.299678758
2602,0.740005679
2603,0.000894333
2604,0.270252232
2605,0.181604802
2606,0.512278827
2607,0.218746718
2608,0.667696155
2609,0.976703425
2610,0.448749064
2611,0.439099309
2612,0.186507472
2613,0.735654396
2614,0.393784134
2615,0.42945002
2616,0.986241118
2617,0.898303301
2618,0.721169142
2619,0.418913486
2620,0.749487921
2621,0.2813983
2622,0.171498894
2623,0.022469855
2624,0.704955474
2625,0.093638644
2626,0.234483398
2627,0.16773754
2628,0.25600334
2629,0.357106621
2630,0.329292917
2631,0.390006577
2632,0.591697769
2633,0.550227303
2634,0.806456169
2635,0.655809407
2636,0.532555475
2637,0.490733691
2638,0.613775683
2639,0.435883605
2640,0.216047415
2641,0.0603958
2642,0.156116649
2643,0.871771227
2644,0.122259525
2645,0.892063927
2646,0.624206454
2647,0.971881088
2648,0.220400707
2649,0.196472419
2650,0.287940361
2651,0.768005553
2652,0.893289632
2653,0.343516718
2654,0.766641689
2655,0.215785116
2656,0.985811604
2657,0.227348741
2658,0.720888965
2659,0.439719154
2660,0.383838552
2661,0.535630342
2662,0.64213888
2663,0.311696805
2664,0.348246814
2665,0.00138054
2666,0.066967794
2667,0.374710151
2668,0.408566418
2669,0.289956049
2670,0.112371145
2671,0.889672938
2672,0.810862237
2673,0.164194137
2674,0.758179508
2675,0.018939697
2676,0.056229705
2677,0.629407642
2678,0.603103077
2679,0.05243639
2680,0.878145774
2681,0.031434577
2682,0.694525433
2683,0.171804286
2684,0.527608516
2685,0.325844071
2686,0.364413507
2687,0.64109855
2688,0.641441996
2689,0.291670331
2690,0.262129843
2691,0.239889549
2692,0.827822398
2693,0.920747458
2694,0.211726243
2695,0.211931315
2696,0.682940091
2697,0.496797941
2698,0.030183022
2699,0.420354558
2700,0.620997944
2701,0.92992715
2702,0.407031364
2703,0.612590779
2704,0.680429618
2705,0.083188234
2706,0.218592926
2707,0.618365237
2708,0.822771061
2709,0.709944787
2710,0.099388327
2711,0.971764048
2712,0.968872212
2713,0.772411203
2714,0.698959999
2715,0.505759002
2716,0.214775834
2717,0.676998971
2718,0.531919317
2719,0.286279124
2720,0.088231684
2721,0.099701418
2722,0.118355243
2723,0.6080021
2724,0.549192941
2725,0.544490598
2726,0.039103249
2727,0.116042821
2728,0.633900488
2729,0.794987353
2730,0.536475412
2731,0.20265435
2732,0.588344973
2733,0.910518668
2734,0.332695357
2735,0.637483136
2736,0.861045766
2737,0.821240056
2738,0.757792604
2739,0.587687216
2740,0.547254363
2741,0.845464269
2742,0.737824553
2743,0.351992517
2744,0.934385901
2745,0.072833182
2746,0.1244159
2747,0.531578611
2748,0.952834679
2749,0.612907815
2750,0.985724351
2751,0.34874885
2752,0.682486211
2753,0.712860466
2754,0.446758868
2755,0.612469187
2756,0.329430782
2757,0.479794852
2758,0.966725561
2759,0.019519551
2760,0.643753343
2761,0.003598242
2762,0.212263937
2763,0.978551619
2764,0.447243039
2765,0.827355995
2766,0.197611913
2767,0.683586
2768,0.080843217
2769,0.523989516
2770,0.038258511
2771,0.570406139
2772,0.800930721
2773,0.854947311
2774,0.787700068
2775,0.105813802
2776,0.20558229
2777,0.441811965
2778,0.24531553
2779,0.393265583
2780,0.063947513
2781,0.079207092
2782,0.226482722
2783,0.848498656
2784,0.01527145
2785,0.893730081
2786,0.20822578
2787,0.375106224
2788,0.13738346
2789,0.517629317
2790,0.48061342
2791,0.296788317
2792,0.78667205
2793,0.03209707
2794,0.738498297
2795,0.627922869
2796,0.435047561
2797,0.905099546
2798,0.636474548
2799,0.265631065
2800,0.403459053
2801,0.221882465
2802,0.061572202
2803,0.87370356
2804,0.654177929
2805,0.963630491
2806,0.862877317
2807,0.774575539
2808,0.910005358
2809,0.298018869
2810,0.006210078
2811,0.312465119
2812,0.439523807
2813,0.897392325
2814,0.626881489
2815,0.410047065
2816,0.34906602
2817,0.910567696
2818,0.243349976
2819,0.784389605
2820,0.345796998
2821,0.51741045
2822,0.12124744
2823,0.314345058
2824,0.213127036
2825,0.445415006
2826,0.583581101
2827,0.950101393
2828,0.781245652
2829,0.242538462
2830,0.587727775
2831,0.418746115
2832,0.745034651
2833,0.682223243
2834,0.07705072
2835,0.359931598
2836,0.736823613
2837,0.643707075
2838,0.47340369
2839,0.295471366
2840,0.037035623
2841,0.7054554
2842,0.069985983
2843,0.032480379
2844,0.432042726
2845,0.711563411
2846,0.197856372
2847,0.993182671
2848,0.548732045
2849,0.714959392
2850,0.050937044
2851,0.17143005
2852,0.398018828
2853,0.993471323
2854,0.119232273
2855,0.670597826
2856,0.97819658
2857,0.43845379
2858,0.582252591
2859,0.195169919
2860,0.600490115
2861,0.471825237
2862,0.311945417
2863,0.272397936
2864,0.445226323
2865,0.303056198
2866,0.08161023
2867,0.701889594
2868,0.759447114
2869,0.792616201
2870,0.043890899
2871,0.658145714
2872,0.169156648
2873,0.103487378
2874,0.26767033
2875,0.08241457
2876,0.49105686
2877,0.503251682
2878,0.920146413
2879,0.975829326
2880,0.156139262
2881,0.94025421
2882,0.443740965
2883,0.944989335
2884,0.620267586
2885,0.171643093
2886,0.16845375
2887,0.342252667
2888,0.226694137
2889,0.105157041
2890,0.871341897
2891,0.281051477
2892,0.368522951
2893,0.986667125
2894,0.085387728
2895,0.384138874
2896,0.336480562
2897,0.630739021
2898,0.222430635
2899,0.532775028
2900,0.337282238
2901,0.228150107
2902,0.804123429
2903,0.243547906
2904,0.565408899
2905,0.677059848
2906,0.384299339
2907,0.994689981
2908,0.115325836
2909,0.539560371
2910,0.777439529
2911,0.792287538
2912,0.84448417
2913,0.085431075
2914,0.011826246
2915,0.028090559
2916,0.564033686
2917,0.287997633
2918,0.940848054
2919,0.808852251
2920,0.109301246
2921,0.352969126
2922,0.314481825
2923,0.469399181
2924,0.347101903
2925,0.0739497
2926,0.211221677
2927,0.13604406
2928,0.483556872
2929,0.1930702
2930,0.305884866
2931,0.914759312
2932,0.230215902
2933,0.921770948
2934,0.886486495
2935,0.288759965
2936,0.143569611
2937,0.556921656
2938,0.604918342
2939,0.52153584
2940,0.89705113
2941,0.297988595
2942,0.096908871
2943,0.984698052
2944,0.968311838
2945,0.383023883
2946,0.479963143
2947,0.280568459
2948,0.81989283
2949,0.744222234
2950,0.743832458
2951,0.115730898
2952,0.754594279
2953,0.545124969
2954,0.376271904
2955,0.306063427
2956,0.438577411
2957,0.191334002
2958,0.697418833
2959,0.31027227
2960,0.069180439
2961,0.687428298
2962,0.121342515
2963,0.044480672
2964,0.663307991
2965,0.934829382
2966,0.080375029
2967,0.432563611
2968,0.978538391
2969,0.25237316
2970,0.194805517
2971,0.768500396
2972,0.109973904
2973,0.645034766
2974,0.695605088
2975,0.746423901
2976,0.429841194
2977,0.437109255
2978,0.060107822
2979,0.471469822
2980,0.478829416
2981,0.547077454
2982,0.744857839
2983,0.233470083
2984,0.758333792
2985,0.825803042
2986,0.494345455
2987,0.876092868
2988,0.042604525
2989,0.940562013
2990,0.658240374
2991,0.8205137
2992,0.029708193
2993,0.763868661
2994,0.038821684
2995,0.832216143
2996,0.71418041
2997,0.407653046
2998,0.059160354
2999,0.919746698
3000,0.584869726
3001,0.034639724
3002,0.328979571
3003,0.583623318
3004,0.964606362
3005,0.249133492
3006,0.412671485
3007,0.875948439
3008,0.543821467
3009,0.339995049
3010,0.573518929
3011,0.572975667
3012,0.348850486
3013,0.886400077
3014,0.193583978
3015,0.029253283
3016,0.605707624
3017,0.982918682
3018,0.236878951
3019,0.883811649
3020,0.469743584
3021,0.533952978
3022,0.02086372
3023,0.88343621
3024,0.397835995
3025,0.050486854
3026,0.003661462
3027,0.516884384
3028,0.25312501
3029,0.637421589
3030,0.915548215
3031,0.002553414
3032,0.65784428
3033,0.235467582
3034,0.443988279
3035,0.842316735
3036,0.73651257
3037,0.061298116
3038,0.952400478
3039,0.162453649
3040,0.64224885
3041,0.367241486
3042,0.337187179
3043,0.560513628
3044,0.221630485
3045,0.327298623
3046,0.007714428
3047,0.708712816
3048,0.051224813
3049,0.93517269
3050,0.765486348
3051,0.83332511
3052,0.413815865
3053,0.071858806
3054,0.606166791
3055,0.618520885
3056,0.84759526
3057,0.096613959
3058,0.277457487
3059,0.419899972
3060,0.780980815
3061,0.892752013
3062,0.977787567
3063,0.440730187
3064,0.337498209
3065,0.012602455
3066,0.313646164
3067,0.921943764
3068,0.524363245
3069,0.653107404
3070,0.046669677
3071,0.744815202
3072,0.911956321
3073,0.652128929
3074,0.374156724
3075,0.762141469
3076,0.607156567
3077,0.970368106
3078,0.44547572
3079,0.824863267
3080,0.000261741
3081,0.22508291
3082,0.829120228
3083,0.311186831
3084,0.12190606
3085,0.737582976
3086,0.072400879
3087,0.264616492
3088,0.045533923
3089,0.873947238
3090,0.173351043
3091,0.151354662
3092,0.654964502
3093,0.195099007
3094,0.640423847
3095,0.548521348
3096,0.858999951
3097,0.612706443
3098,0.816106736
3099,0.605416618
3100,0.787854764
3101,0.482212142
3102,0.171263405
3103,0.009510069
3104,0.044868365
3105,0.948603316
3106,0.520404411
3107,0.145016881
3108,0.890453346
3109,0.731028082
3110,0.928198525
3111,0.12281752
3112,0.12737488
3113,0.448102633
3114,0.253941104
3115,0.443685575
3116,0.175414006
3117,0.13676157
3118,0.709813199
3119,0.513743504
3120,0.980963392
3121,0.652074538
3122,0.131484401
3123,0.834373522
3124,0.825266296
3125,0.875396131
3126,0.554712767
3127,0.603378111
3128,0.542150573
3129,0.351915248
3130,0.318846763
3131,0.833475221
3132,0.303136487
3133,0.165201824
3134,0.543370882
3135,0.310633139
3136,0.364040131
3137,0.587536481
3138,0.43812906
3139,0.576373035
3140,0.771175851
3141,0.64568658
3142,0.235744182
3143,0.785187141
3144,0.014860509
3145,0.646819921
3146,0.582456139
3147,0.832723867
3148,0.205937688
3149,0.070697959
3150,0.410993827
3151,0.391766966
3152,0.707246021
3153,0.509861759
3154,0.308706461
3155,0.697614243
3156,0.329881711
3157,0.6357364
3158,0.735723605
3159,0.306187407
3160,0.962968654
3161,0.936902451
3162,0.122090045
3163,0.610936118
3164,0.987508049
3165,0.629975878
3166,0.618151412
3167,0.791136392
3168,0.149575793
3169,0.906010918
3170,0.637435603
3171,0.435692391
3172,0.579608048
3173,0.5396038
3174,0.337565391
3175,0.106727423
3176,0.279393333
3177,0.949795637
3178,0.87042676
3179,0.098383072
3180,0.167989071
3181,0.037626331
3182,0.066234993
3183,0.945938326
3184,0.535512513
3185,0.714078775
3186,0.943483353
3187,0.290622005
3188,0.004750877
3189,0.231368726
3190,0.753935242
3191,0.735346352
3192,0.56467308
3193,0.800479495
3194,0.735256927
3195,0.966652676
3196,0.941903263
3197,0.084204161
3198,0.139631181
3199,0.378837992
3200,0.817354794
3201,0.160786686
3202,0.081459865
